autonum,redcap_event_name,redcap_repeat_instrument,redcap_repeat_instance,appr_comm_id,appr_hh_code,appr_hh_yn,appr_hh_not,appr_hh_not_other,appr_n_accpt,appr_n_rfs,appr_rfs_rsn_1,appr_rfs_rsn_other_1,appr_rfs_rsn_2,appr_rfs_rsn_other_2,appr_rfs_rsn_3,appr_rfs_rsn_other_3,appr_rfs_rsn_4,appr_rfs_rsn_other_4,appr_rfs_rsn_5,appr_rfs_rsn_other_5,appr_rfs_rsn_6,appr_rfs_rsn_other_6,appr_rfs_rsn_7,appr_rfs_rsn_other_7,appr_rfs_rsn_8,appr_rfs_rsn_other_8,appr_rfs_rsn_9,appr_rfs_rsn_other_9,appr_rfs_rsn_10,appr_rfs_rsn_other_10
1123,baseline_visit_arm_1,,,10,505,1,,,2,4,99,"Padre ausente del menor ",99,"Padre ausente del menor",99,"No se encuentra en casa",99,"No se encuantra en casa",,,,,,,,,,,,
1124,baseline_visit_arm_1,,,10,538,1,,,3,1,99,"Padre ausente",,,,,,,,,,,,,,,,,,
1125,baseline_visit_arm_1,,,10,548,1,,,2,3,99,"Padre ausente",99,"Padre ausente",99,"Padre ausente",,,,,,,,,,,,,,
1128,baseline_visit_arm_1,,,10,182,1,,,5,2,99,"Menor de edad menos de 17 ,su papa no esta",99,"Menor de edadno esta su papa",,,,,,,,,,,,,,,,
1129,baseline_visit_arm_1,,,10,185,1,,,5,0,,,,,,,,,,,,,,,,,,,,
1131,baseline_visit_arm_1,,,10,485,1,,,2,3,3,,3,,5,,,,,,,,,,,,,,,
1132,baseline_visit_arm_1,,,10,527,1,,,0,4,2,,1,,3,,3,,,,,,,,,,,,,
1133,baseline_visit_arm_1,,,10,533,1,,,0,1,6,,,,,,,,,,,,,,,,,,,
1134,baseline_visit_arm_1,,,10,529,1,,,1,4,2,,3,,3,,3,,,,,,,,,,,,,
1135,baseline_visit_arm_1,,,10,486,1,,,4,1,3,,,,,,,,,,,,,,,,,,,
1136,baseline_visit_arm_1,,,10,174,1,,,3,1,99,"Esta de viaje",,,,,,,,,,,,,,,,,,
1138,baseline_visit_arm_1,,,10,520,1,,,1,7,3,,3,,3,,3,,3,,5,,99,"No se encuentra",,,,,,
1139,baseline_visit_arm_1,,,10,252,1,,,1,2,99,"Padre ausente",99,"Padre ausente",,,,,,,,,,,,,,,,
1140,baseline_visit_arm_1,,,10,255,1,,,5,0,,,,,,,,,,,,,,,,,,,,
1141,baseline_visit_arm_1,,,10,270,1,,,1,4,99,"No se encuentra",99,"Padre ausente",99,"Padre ausente",99,"Padre ausente",,,,,,,,,,,,
1142,baseline_visit_arm_1,,,10,549,1,,,2,4,5,,5,,5,,5,,,,,,,,,,,,,
1143,baseline_visit_arm_1,,,10,542,1,,,1,4,3,,3,,5,,99,"No se encuentra",,,,,,,,,,,,
1145,baseline_visit_arm_1,,,10,125,1,,,5,2,99,"DNI perdido",99,"Padres no dieron permiso para su hija menor",,,,,,,,,,,,,,,,
1146,baseline_visit_arm_1,,,10,170,1,,,2,4,2,,2,,2,,2,,,,,,,,,,,,,
1147,baseline_visit_arm_1,,,10,530,1,,,2,5,2,,2,,2,,2,,99,"Padre ausente",,,,,,,,,,
1148,baseline_visit_arm_1,,,10,183,1,,,1,1,99,Viaje,,,,,,,,,,,,,,,,,,
1149,baseline_visit_arm_1,,,10,541,1,,,1,0,,,,,,,,,,,,,,,,,,,,
1150,baseline_visit_arm_1,,,10,168,1,,,1,2,3,,2,,,,,,,,,,,,,,,,,
1151,baseline_visit_arm_1,,,10,540,1,,,4,3,5,,3,,3,,,,,,,,,,,,,,,
1152,baseline_visit_arm_1,,,10,296,1,,,7,0,,,,,,,,,,,,,,,,,,,,
1153,baseline_visit_arm_1,,,10,495,1,,,0,2,5,,5,,,,,,,,,,,,,,,,,
1154,baseline_visit_arm_1,,,10,224,1,,,0,2,99,Viaje,99,Viaje,,,,,,,,,,,,,,,,
1155,baseline_visit_arm_1,,,10,169,1,,,0,1,5,,,,,,,,,,,,,,,,,,,
1156,baseline_visit_arm_1,,,10,539,1,,,0,3,5,,5,,5,,,,,,,,,,,,,,,
1157,baseline_visit_arm_1,,,10,217,1,,,0,1,99,"Se encuentra mayormente en Iquitos",,,,,,,,,,,,,,,,,,
1158,baseline_visit_arm_1,,,10,209,1,,,5,0,,,,,,,,,,,,,,,,,,,,
1159,baseline_visit_arm_1,,,10,537,1,,,1,5,3,,3,,3,,5,,1,,,,,,,,,,,
1160,baseline_visit_arm_1,,,10,455,1,,,5,0,,,5,,,,,,,,,,,,,,,,,
1161,baseline_visit_arm_1,,,10,189,1,,,1,1,99,"No estaba en casa",,,,,,,,,,,,,,,,,,
1162,baseline_visit_arm_1,,,10,202,1,,,0,2,5,,5,,,,,,,,,,,,,,,,,
1163,baseline_visit_arm_1,,,10,501,1,,,0,4,5,,5,,5,,5,,,,,,,,,,,,,
1164,baseline_visit_arm_1,,,10,559,1,,,1,0,,,,,,,,,,,,,,,,,,,,
1165,baseline_visit_arm_1,,,10,560,1,,,1,2,3,,2,,,,,,,,,,,,,,,,,
1166,baseline_visit_arm_1,,,10,554,1,,,1,3,99,"Padre Ausente",99,"Padre Ausente",99,"Padre Ausente",,,,,,,,,,,,,,
1167,baseline_visit_arm_1,,,10,543,1,,,1,4,99,"No se encuentra en casa",3,,3,,3,,,,,,,,,,,,,
1168,baseline_visit_arm_1,,,10,553,1,,,1,4,99,"Padre trabajando",99,"Padre del menor trabajando",99,"Padre del menor trabajando",99,"Padre del menor trabajando",,,,,,,,,,,,
1170,baseline_visit_arm_1,,,10,551,1,,,1,4,5,,5,,5,,5,,,,,,,,,,,,,
1171,baseline_visit_arm_1,,,10,461,1,,,1,0,,,,,,,,,,,,,,,,,,,,
1172,baseline_visit_arm_1,,,10,555,1,,,4,1,99,"No es hijo biologico del padre",,,,,,,,,,,,,,,,,,
1173,baseline_visit_arm_1,,,10,556,1,,,2,0,,,,,,,,,,,,,,,,,,,,
1174,baseline_visit_arm_1,,,10,547,1,,,2,4,2,,3,,3,,3,,,,,,,,,,,,,
1175,baseline_visit_arm_1,,,10,552,1,,,1,3,3,,3,,3,,,,,,,,,,,,,,,
1176,baseline_visit_arm_1,,,10,218,1,,,0,2,5,,5,,,,,,,,,,,,,,,,,
1177,baseline_visit_arm_1,,,10,545,1,,,2,0,,,,,,,,,,,,,,,,,,,,
1178,baseline_visit_arm_1,,,10,557,1,,,0,6,1,,99,"No se encuentra",3,,3,,3,,3,,,,,,,,,
1179,baseline_visit_arm_1,,,10,400,1,,,1,3,3,,3,,3,,,,,,,,,,,,,,,
1180,baseline_visit_arm_1,,,04,161,1,,,1,3,2,,3,,3,,,,,,,,,,,,,,,
1181,baseline_visit_arm_1,,,04,158,1,,,1,1,99,"Por enfermedad",,,,,,,,,,,,,,,,,,
1182,baseline_visit_arm_1,,,04,154,1,,,5,0,,,,,,,,,,,,,,,,,,,,
1183,baseline_visit_arm_1,,,04,153,1,,,2,5,1,,3,,3,,3,,2,,,,,,,,,,,
1184,baseline_visit_arm_1,,,04,451,1,,,2,0,,,,,,,,,,,,,,,,,,,,
1185,baseline_visit_arm_1,,,04,166,1,,,1,0,,,,,,,,,,,,,,,,,,,,
1186,baseline_visit_arm_1,,,04,458,1,,,1,1,99,"No se encuentra",,,,,,,,,,,,,,,,,,
1187,baseline_visit_arm_1,,,04,460,1,,,2,0,,,,,,,,,,,,,,,,,,,,
1188,baseline_visit_arm_1,,,04,173,1,,,1,5,5,,5,,5,,5,,5,,,,,,,,,,,
1189,baseline_visit_arm_1,,,04,163,1,,,6,0,,,,,,,,,,,,,,,,,,,,
1190,baseline_visit_arm_1,,,04,476,1,,,4,1,7,,,,,,,,,,,,,,,,,,,
1191,baseline_visit_arm_1,,,04,170,1,,,3,0,,,,,,,,,,,,,,,,,,,,
1192,baseline_visit_arm_1,,,04,200,1,,,2,1,99,"Padre ausente",,,,,,,,,,,,,,,,,,
1193,baseline_visit_arm_1,,,04,197,1,,,2,3,99,"Padre ausente",99,"Padre ausente",99,"Padre ausente",,,,,,,,,,,,,,
1194,baseline_visit_arm_1,,,04,192,1,,,3,0,,,,,,,,,,,,,,,,,,,,
1195,baseline_visit_arm_1,,,04,185,1,,,1,1,5,,,,,,,,,,,,,,,,,,,
1196,baseline_visit_arm_1,,,04,501,1,,,4,0,,,,,,,,,,,,,,,,,,,,
1197,baseline_visit_arm_1,,,04,208,1,,,1,0,,,,,,,,,,,,,,,,,,,,
1198,baseline_visit_arm_1,,,04,210,1,,,2,1,3,,,,,,,,,,,,,,,,,,,
1199,baseline_visit_arm_1,,,04,214,1,,,5,1,7,,,,,,,,,,,,,,,,,,,
1200,baseline_visit_arm_1,,,04,206,1,,,6,0,,,,,,,,,,,,,,,,,,,,
1201,baseline_visit_arm_1,,,04,207,1,,,1,1,99,"Presion arterial elevada",,,,,,,,,,,,,,,,,,
1202,baseline_visit_arm_1,,,04,233,1,,,1,2,1,,2,,,,,,,,,,,,,,,,,
1203,baseline_visit_arm_1,,,04,235,1,,,1,2,3,,1,,,,,,,,,,,,,,,,,
1204,baseline_visit_arm_1,,,04,209,1,,,2,0,,,,,,,,,,,,,,,,,,,,
1205,baseline_visit_arm_1,,,04,212,1,,,1,2,99,Viaje,3,,,,,,,,,,,,,,,,,
1206,baseline_visit_arm_1,,,04,213,1,,,3,2,99,"Multiples enfermedades",2,,,,,,,,,,,,,,,,,
1207,baseline_visit_arm_1,,,04,234,1,,,4,0,,,,,,,,,,,,,,,,,,,,
1208,baseline_visit_arm_1,,,04,452,1,,,4,0,,,,,,,,,,,,,,,,,,,,
1209,baseline_visit_arm_1,,,04,169,1,,,1,3,3,,3,,3,,,,,,,,,,,,,,,
1210,baseline_visit_arm_1,,,04,453,1,,,1,0,,,,,,,,,,,,,,,,,,,,
1211,baseline_visit_arm_1,,,04,457,1,,,2,4,3,,3,,3,,5,,,,,,,,,,,,,
1212,baseline_visit_arm_1,,,04,198,1,,,1,4,99,"Se encuentra de viaje",99,"Se encuentra de viaje",99,"Se encuentra de viaje",99,"Se encuentra de viaje",,,,,,,,,,,,
1213,baseline_visit_arm_1,,,04,160,1,,,1,4,99,"Padre de menor se encuentra de viaje por motido de trabajo",99,"Padre de menor se encuentra de viaje por motivo de trabajo",99,"Padre de menor se encuentra de viaje por motivo de trabajo",99,"Padre se menor se encuentra de viaje por motivo de trabajo",,,,,,,,,,,,
1214,baseline_visit_arm_1,,,04,472,1,,,2,1,99,"Adulta mayor con hipertención alta",,,,,,,,,,,,,,,,,,
1215,baseline_visit_arm_1,,,04,194,1,,,3,3,99,"Padre biológico ausente",99,"Padre biológico ausente",99,"Padre biológico ausente",,,,,,,,,,,,,,
1216,baseline_visit_arm_1,,,04,148,1,,,1,1,2,,,,,,,,,,,,,,,,,,,
1217,baseline_visit_arm_1,,,04,203,1,,,1,0,,,,,,,,,,,,,,,,,,,,
1218,baseline_visit_arm_1,,,04,195,1,,,3,1,99,"Menor no vive con padre biólogico",,,,,,,,,,,,,,,,,,
1219,baseline_visit_arm_1,,,04,229,1,,,2,3,99,"No vive con el padre biológico",99,"No vive con el padre biológico",1,,,,,,,,,,,,,,,
1220,baseline_visit_arm_1,,,04,474,2,99,"Por enfermedad; arritmia y diabetes no controlada",,,,,,,,,,,,,,,,,,,,,,
1221,baseline_visit_arm_1,,,04,167,1,,,1,1,99,"Madre Ausente",,,,,,,,,,,,,,,,,,
1222,baseline_visit_arm_1,,,04,220,1,,,4,0,,,,,,,,,,,,,,,,,,,,
1223,baseline_visit_arm_1,,,04,221,1,,,1,3,1,,1,,99,"La mama no tiene DNI",,,,,,,,,,,,,,
1224,baseline_visit_arm_1,,,04,222,1,,,3,3,99,"Padre Ausente",99,"Padre Ausente",99,"Padre Ausente",,,,,,,,,,,,,,
1228,baseline_visit_arm_1,,,04,450,1,,,4,0,,,,,,,,,,,,,,,,,,,,
1229,baseline_visit_arm_1,,,04,475,1,,,1,1,2,,,,,,,,,,,,,,,,,,,
1230,baseline_visit_arm_1,,,04,461,1,,,5,0,,,,,,,,,,,,,,,,,,,,
1231,baseline_visit_arm_1,,,04,490,1,,,2,0,,,,,,,,,,,,,,,,,,,,
1232,baseline_visit_arm_1,,,04,403,1,,,1,1,2,,,,,,,,,,,,,,,,,,,
1233,baseline_visit_arm_1,,,04,404,1,,,2,0,,,,,,,,,,,,,,,,,,,,
1234,baseline_visit_arm_1,,,04,239,1,,,2,2,3,,3,,,,,,,,,,,,,,,,,
1235,baseline_visit_arm_1,,,04,531,1,,,1,2,3,,3,,,,,,,,,,,,,,,,,
1236,baseline_visit_arm_1,,,04,261,1,,,2,3,5,,5,,5,,,,,,,,,,,,,,,
1237,baseline_visit_arm_1,,,04,174,1,,,5,0,,,,,,,,,,,,,,,,,,,,
1238,baseline_visit_arm_1,,,04,136,1,,,3,0,,,,,,,,,,,,,,,,,,,,
1239,baseline_visit_arm_1,,,04,526,1,,,6,0,,,,,,,,,,,,,,,,,,,,
1240,baseline_visit_arm_1,,,04,477,1,,,3,0,,,,,,,,,,,,,,,,,,,,
1241,baseline_visit_arm_1,,,04,236,1,,,1,6,3,,3,,3,,3,,2,,2,,,,,,,,,
1242,baseline_visit_arm_1,,,04,481,1,,,5,0,,,,,,,,,,,,,,,,,,,,
1243,baseline_visit_arm_1,,,04,483,1,,,1,0,,,,,,,,,,,,,,,,,,,,
1244,baseline_visit_arm_1,,,04,489,1,,,2,2,3,,3,,,,,,,,,,,,,,,,,
1245,baseline_visit_arm_1,,,04,484,1,,,4,3,2,,3,,3,,,,,,,,,,,,,,,
1246,baseline_visit_arm_1,,,04,231,1,,,0,3,99,Enfermedad,99,Viaje,3,,,,,,,,,,,,,,,
1247,baseline_visit_arm_1,,,04,127,1,,,5,4,1,,3,,3,,3,,,,,,,,,,,,,
1248,baseline_visit_arm_1,,,04,129,1,,,1,0,,,,,,,,,,,,,,,,,,,,
1249,baseline_visit_arm_1,,,04,180,1,,,1,3,2,,3,,3,,,,,,,,,,,,,,,
1250,baseline_visit_arm_1,,,04,530,1,,,5,0,,,,,,,,,,,,,,,,,,,,
1251,baseline_visit_arm_1,,,04,252,1,,,1,0,,,,,,,,,,,,,,,,,,,,
1252,baseline_visit_arm_1,,,04,464,1,,,1,2,99,"Se fue a trabajar a la ciudad ",99,"Padre del menor se encuentra trabajando en la ciudad ",,,,,,,,,,,,,,,,
1253,baseline_visit_arm_1,,,04,118,1,,,1,3,99,"Se encuentra trabajando en la ciudad",99,"Padre del menor se encuentra trabajando",99,"Padre del menor se encuentra trabajando",,,,,,,,,,,,,,
1254,baseline_visit_arm_1,,,04,524,1,,,5,0,,,,,,,,,,,,,,,,,,,,
1255,baseline_visit_arm_1,,,04,101,1,,,1,4,5,,99,"Padre ausente de menor",99,"Padre ausente de menor",99,"Padre ausente de menor",,,,,,,,,,,,
1256,baseline_visit_arm_1,,,04,533,1,,,1,1,2,,,,,,,,,,,,,,,,,,,
1257,baseline_visit_arm_1,,,04,187,1,,,1,0,,,,,,,,,,,,,,,,,,,,
1258,baseline_visit_arm_1,,,04,181,1,,,5,0,,,,,,,,,,,,,,,,,,,,
1259,baseline_visit_arm_1,,,04,112,1,,,2,0,,,,,,,,,,,,,,,,,,,,
1260,baseline_visit_arm_1,,,04,256,1,,,2,2,99,"Viaje a otro departamento del Perú",3,,,,,,,,,,,,,,,,,
1261,baseline_visit_arm_1,,,04,253,1,,,0,3,5,,5,,5,,,,,,,,,,,,,,,
1262,baseline_visit_arm_1,,,04,516,1,,,3,0,,,,,,,,,,,,,,,,,,,,
1263,baseline_visit_arm_1,,,04,525,1,,,5,0,,,,,,,,,,,,,,,,,,,,
1264,baseline_visit_arm_1,,,04,109,1,,,5,0,,,,,,,,,,,,,,,,,,,,
1265,baseline_visit_arm_1,,,04,479,1,,,1,3,99,"No se encuentra en casa",3,,3,,,,,,,,,,,,,,,
1266,baseline_visit_arm_1,,,04,254,1,,,3,3,99,"Trabaja en Lima",3,,3,,,,,,,,,,,,,,,
1267,baseline_visit_arm_1,,,04,518,1,,,1,0,,,,,,,,,,,,,,,,,,,,
1268,baseline_visit_arm_1,,,04,117,1,,,1,6,99,"No se encuentra",99,"No se encuentra",3,,3,,3,,3,,,,,,,,,
1269,baseline_visit_arm_1,,,04,116,1,,,1,6,2,,2,,3,,3,,3,,3,,,,,,,,,
1270,baseline_visit_arm_1,,,04,138,1,,,1,1,99,"Padre ausente",,,,,,,,,,,,,,,,,,
1271,baseline_visit_arm_1,,,04,146,1,,,2,1,5,,,,,,,,,,,,,,,,,,,
1272,baseline_visit_arm_1,,,04,470,1,,,1,2,99,"Padre ausente",99,"Padre ausente",,,,,,,,,,,,,,,,
1273,baseline_visit_arm_1,,,04,471,1,,,1,0,,,,,,,,,,,,,,,,,,,,
1274,baseline_visit_arm_1,,,04,193,1,,,5,3,99,"Padre ausente",99,"Padre ausente",99,"Madre ausente",,,,,,,,,,,,,,
1275,baseline_visit_arm_1,,,04,119,1,,,2,2,3,,3,,,,,,,,,,,,,,,,,
1276,baseline_visit_arm_1,,,04,515,1,,,6,2,2,,2,,,,,,,,,,,,,,,,,
1277,baseline_visit_arm_1,,,04,108,1,,,1,0,,,,,,,,,,,,,,,,,,,,
1278,baseline_visit_arm_1,,,04,144,1,,,1,0,,,,,,,,,,,,,,,,,,,,
1279,baseline_visit_arm_1,,,04,140,1,,,2,3,2,,3,,3,,,,,,,,,,,,,,,
1280,baseline_visit_arm_1,,,04,139,1,,,2,0,,,,,,,,,,,,,,,,,,,,
1281,baseline_visit_arm_1,,,04,143,1,,,1,1,99,"De viaje",,,,,,,,,,,,,,,,,,
1282,baseline_visit_arm_1,,,04,468,1,,,1,0,,,,,,,,,,,,,,,,,,,,
1283,baseline_visit_arm_1,,,04,223,1,,,1,3,99,"Padre Ausente",99,"Padre Ausente",99,"Padre Ausente",,,,,,,,,,,,,,
1284,baseline_visit_arm_1,,,04,226,1,,,2,2,3,,3,,,,,,,,,,,,,,,,,
1285,baseline_visit_arm_1,,,04,401,1,,,2,0,,,,,,,,,,,,,,,,,,,,
1286,baseline_visit_arm_1,,,04,238,1,,,1,0,,,,,,,,,,,,,,,,,,,,
1287,baseline_visit_arm_1,,,04,251,1,,,2,0,,,,,,,,,,,,,,,,,,,,
1288,baseline_visit_arm_1,,,04,247,1,,,3,2,99,"Padre Ausente",99,"Padre Ausente",,,,,,,,,,,,,,,,
1289,baseline_visit_arm_1,,,04,134,1,,,2,5,99,"De viaje por motivo de trabajo",99,"De viaje por motivo de trabajo",99,"Padre biológico de viaje",99,"Padre biológico de viaje",99,"Padre biológico de viaje",,,,,,,,,,
1290,baseline_visit_arm_1,,,04,519,1,,,1,2,99,"No estaba en casa",99,"Menor de edad, padre no estaba en casa",,,,,,,,,,,,,,,,
1291,baseline_visit_arm_1,,,04,216,1,,,3,9,99,"Padre biológico ausente",99,"Padre biológico ausente",99,"Padre biológico ausente",99,"Padre biológico ausente",99,"Padre biológico ausente",99,"Padre biológico ausente",99,"Padre biológico ausente",99,"Padre biológico ausente",99,"Padre biológico ausente",,
1292,baseline_visit_arm_1,,,04,480,1,,,5,0,,,,,,,,,,,,,,,,,,,,
1293,baseline_visit_arm_1,,,04,237,1,,,1,0,,,,,,,,,,,,,,,,,,,,
1294,baseline_visit_arm_1,,,04,488,1,,,3,2,99,"Padre biológico ausente",99,"Padre biológico ausente",,,,,,,,,,,,,,,,
1295,baseline_visit_arm_1,,,04,215,1,,,2,2,99,"No estan en la casa",99,"No estan en la casa",,,,,,,,,,,,,,,,
1296,baseline_visit_arm_1,,,04,177,1,,,4,2,3,,5,,,,,,,,,,,,,,,,,
1297,baseline_visit_arm_1,,,04,463,1,,,5,0,,,,,,,,,,,,,,,,,,,,
1298,baseline_visit_arm_1,,,04,104,1,,,9,1,99,"Menor de edad",,,,,,,,,,,,,,,,,,
1299,baseline_visit_arm_1,,,04,230,1,,,4,1,99,Enfermedad,,,,,,,,,,,,,,,,,,
1300,baseline_visit_arm_1,,,04,539,1,,,4,3,3,,3,,3,,,,,,,,,,,,,,,
1301,baseline_visit_arm_1,,,04,274,1,,,0,2,5,,5,,,,,,,,,,,,,,,,,
1302,baseline_visit_arm_1,,,04,286,1,,,4,3,3,,3,,3,,,,,,,,,,,,,,,
1303,baseline_visit_arm_1,,,04,253,1,,,4,0,,,,,,,,,,,,,,,,,,,,
1304,baseline_visit_arm_1,,,04,280,1,,,0,1,1,,,,,,,,,,,,,,,,,,,
1305,baseline_visit_arm_1,,,04,285,1,,,5,2,3,,3,,,,,,,,,,,,,,,,,
1306,baseline_visit_arm_1,,,04,295,1,,,1,1,2,,,,,,,,,,,,,,,,,,,
1307,baseline_visit_arm_1,,,04,289,1,,,6,5,2,,3,,3,,3,,7,,,,,,,,,,,
1308,baseline_visit_arm_1,,,04,288,1,,,4,1,5,,,,,,,,,,,,,,,,,,,
1309,baseline_visit_arm_1,,,04,294,1,,,0,1,2,,,,,,,,,,,,,,,,,,,
1310,baseline_visit_arm_1,,,04,282,1,,,1,3,2,,3,,3,,,,,,,,,,,,,,,
1311,baseline_visit_arm_1,,,04,542,1,,,1,4,2,,3,,3,,3,,,,,,,,,,,,,
1312,baseline_visit_arm_1,,,04,487,1,,,1,2,3,,3,,,,,,,,,,,,,,,,,
1313,baseline_visit_arm_1,,,04,455,1,,,2,4,7,,99,"Hemoglobina baja",99,"Hemoglobina baja",99,"Hemoglobina baja",,,,,,,,,,,,
1314,baseline_visit_arm_1,,,04,454,1,,,0,5,99,Viaje,99,Viaje,99,Viaje,99,Viaje,99,Viaje,,,,,,,,,,
1315,baseline_visit_arm_1,,,04,456,1,,,0,5,99,Viaje,99,Viaje,99,Viaje,99,Viaje,99,Viaje,,,,,,,,,,
1317,baseline_visit_arm_1,,,04,540,1,,,2,0,,,,,,,,,,,,,,,,,,,,
1318,baseline_visit_arm_1,,,04,297,2,99,Enfermedad,,,,,,,,,,,,,,,,,,,,,,
1319,baseline_visit_arm_1,,,04,244,1,,,3,0,,,,,,,,,,,,,,,,,,,,
1320,baseline_visit_arm_1,,,04,482,1,,,6,0,,,,,,,,,,,,,,,,,,,,
1321,baseline_visit_arm_1,,,04,266,1,,,2,6,5,,5,,5,,5,,5,,5,,,,,,,,,
1322,baseline_visit_arm_1,,,04,188,1,,,1,5,5,,5,,5,,5,,5,,,,,,,,,,,
1323,baseline_visit_arm_1,,,04,191,1,,,1,3,5,,5,,5,,,,,,,,,,,,,,,
1324,baseline_visit_arm_1,,,04,122,1,,,1,3,99,"Padre se encuentra trabajando",99,"Padre de menor se encuentra trabajando",99,"Padre de menor se encuentra trabajando",,,,,,,,,,,,,,
1325,baseline_visit_arm_1,,,04,126,1,,,3,1,99,"Padre ausente",,,,,,,,,,,,,,,,,,
1326,baseline_visit_arm_1,,,04,124,1,,,0,1,2,,,,,,,,,,,,,,,,,,,
1327,baseline_visit_arm_1,,,04,521,1,,,0,1,5,,,,,,,,,,,,,,,,,,,
1328,baseline_visit_arm_1,,,04,492,1,,,0,4,5,,5,,5,,5,,,,,,,,,,,,,
1329,baseline_visit_arm_1,,,04,277,1,,,1,1,99,"Padre Ausente",,,,,,,,,,,,,,,,,,
1330,baseline_visit_arm_1,,,04,179,1,,,1,2,99,"No se encuentra en casa ",99,"No se encuentra en casa ",,,,,,,,,,,,,,,,
1331,baseline_visit_arm_1,,,04,465,1,,,3,0,,,,,,,,,,,,,,,,,,,,
1332,baseline_visit_arm_1,,,04,466,1,,,0,1,5,,,,,,,,,,,,,,,,,,,
1333,baseline_visit_arm_1,,,04,491,1,,,1,0,,,,,,,,,,,,,,,,,,,,
1334,baseline_visit_arm_1,,,04,287,1,,,2,1,99,"No se encuentra en casa",,,,,,,,,,,,,,,,,,
1335,baseline_visit_arm_1,,,04,545,1,,,2,1,99,"No se encuentra en casa",,,,,,,,,,,,,,,,,,
1336,baseline_visit_arm_1,,,04,264,1,,,1,5,5,,99,"Padre no quiso que participe",99,"Padre no quiso que participe",99,"Padre no quiso que participe",99,"Padre no quiso que participe",,,,,,,,,,
1337,baseline_visit_arm_1,,,04,520,1,,,1,3,5,,99,"No tiene permiso de sus padres",99,"No tiene permiso de sus padres",,,,,,,,,,,,,,
1338,baseline_visit_arm_1,,,04,523,1,,,4,1,99,"Padre biológico ausente",,,,,,,,,,,,,,,,,,
1339,baseline_visit_arm_1,,,04,106,1,,,2,0,,,,,,,,,,,,,,,,,,,,
1340,baseline_visit_arm_1,,,04,546,1,,,1,0,,,,,,,,,,,,,,,,,,,,
1341,baseline_visit_arm_1,,,04,271,1,,,1,2,99,"Padre ausente",99,"Padre ausente",,,,,,,,,,,,,,,,
1342,baseline_visit_arm_1,,,04,541,1,,,1,0,,,,,,,,,,,,,,,,,,,,
1343,baseline_visit_arm_1,,,04,156,1,,,1,0,,,,,,,,,,,,,,,,,,,,
1344,baseline_visit_arm_1,,,04,478,1,,,2,1,5,,,,,,,,,,,,,,,,,,,
1345,baseline_visit_arm_1,,,04,131,1,,,2,0,,,,,,,,,,,,,,,,,,,,
1346,baseline_visit_arm_1,,,04,137,1,,,1,3,1,,5,,5,,,,,,,,,,,,,,,
1347,baseline_visit_arm_1,,,04,279,1,,,2,3,3,,99,"No estan en la casa",99,"No estan en la casa",,,,,,,,,,,,,,
1348,baseline_visit_arm_1,,,04,535,1,,,1,5,3,,3,,3,,3,,99,"El padre esta de viaje",,,,,,,,,,
1349,baseline_visit_arm_1,,,11,136,1,,,5,0,,,,,,,,,,,,,,,,,,,,
1350,baseline_visit_arm_1,,,11,132,1,,,1,3,8,,8,,8,,,,,,,,,,,,,,,
1351,baseline_visit_arm_1,,,11,139,1,,,2,7,3,,3,,3,,3,,3,,3,,3,,,,,,,
1352,baseline_visit_arm_1,,,11,230,1,,,4,0,,,,,,,,,,,,,,,,,,,,
1353,baseline_visit_arm_1,,,11,129,1,,,6,0,,,,,,,,,,,,,,,,,,,,
1354,baseline_visit_arm_1,,,11,145,1,,,2,0,,,,,,,,,,,,,,,,,,,,
1355,baseline_visit_arm_1,,,11,222,1,,,1,1,5,,,,,,,,,,,,,,,,,,,
1356,baseline_visit_arm_1,,,11,227,1,,,1,2,2,,2,,,,,,,,,,,,,,,,,
1357,baseline_visit_arm_1,,,11,454,1,,,3,0,,,,,,,,,,,,,,,,,,,,
1358,baseline_visit_arm_1,,,11,225,1,,,1,1,2,,,,,,,,,,,,,,,,,,,
1359,baseline_visit_arm_1,,,11,143,1,,,1,0,,,,,,,,,,,,,,,,,,,,
1360,baseline_visit_arm_1,,,11,140,1,,,5,0,,,,,,,,,,,,,,,,,,,,
1361,baseline_visit_arm_1,,,11,457,1,,,1,2,99,"No se encuentra en casa",99,"No se encuentra en casa",,,,,,,,,,,,,,,,
1362,baseline_visit_arm_1,,,11,137,1,,,0,1,8,,,,,,,,,,,,,,,,,,,
1363,baseline_visit_arm_1,,,11,216,1,,,1,1,3,,,,,,,,,,,,,,,,,,,
1364,baseline_visit_arm_1,,,11,219,1,,,0,7,5,,5,,11,,11,,11,,11,,11,,,,,,,
1365,baseline_visit_arm_1,,,11,224,1,,,5,0,,,,,,,,,,,,,,,,,,,,
1366,baseline_visit_arm_1,,,11,453,1,,,2,0,,,,,,,,,,,,,,,,,,,,
1367,baseline_visit_arm_1,,,11,460,1,,,2,1,3,,,,,,,,,,,,,,,,,,,
1368,baseline_visit_arm_1,,,11,462,1,,,1,0,,,,,,,,,,,,,,,,,,,,
1369,baseline_visit_arm_1,,,11,208,1,,,1,3,99,"Padre ausente",99,"Padre ausente",99,"Padre ausente ",,,,,,,,,,,,,,
1370,baseline_visit_arm_1,,,11,450,1,,,1,0,,,,,,,,,,,,,,,,,,,,
