base_hh_intrvwr,base_hh_vst_date,base_hh_com_code,base_hh_house_code,base_hh_extr_wall,base_hh_mat_wall,base_hh_mat_wall_oth,base_hh_mat_roof,base_hh_mat_roof_oth,base_hh_mat_floor,base_hh_mat_floor_oth,base_hh_num_sleep_spce,base_hh_wtr_source,base_hh_wtr_source_oth,base_hh_electrct,base_hh_electrct_hrs,base_hh_spryd_insect,base_hh_reside_time,base_hh_reside_yrs,base_hh_reside_mnth,base_hh_net_noninsect,base_hh_net_insect,base_hh_net_deliver,base_hh_net_hohh,base_hh_net_tx,base_hh_net_tx_time,base_hh_hohh_trvl,base_hh_trvl_quant,base_hh_trvl_ovrnght,base_hh_nights_spent,base_hh_destin,base_hh_trip_reasn___1,base_hh_trip_reasn___2,base_hh_trip_reasn___3,base_hh_trip_reasn___4,base_hh_trip_reasn___5,base_hh_trip_reasn___6,base_hh_trip_reasn___99,base_hh_trip_reasn_oth,base_hh_trip_wrk___0,base_hh_trip_wrk___1,base_hh_trip_wrk___2,base_hh_trip_wrk___3,base_hh_trip_wrk___4,base_hh_trip_wrk___5,base_hh_trip_wrk___6,base_hh_trip_wrk___7,base_hh_trip_wrk___8,base_hh_trip_wrk___9,base_hh_trip_wrk___99,base_hh_trip_wrk_oth,base_hh_trip_trnsprt___1,base_hh_trip_trnsprt___2,base_hh_trip_trnsprt___3,base_hh_trip_trnsprt___4,base_hh_trip_trnsprt___99,base_hh_trip_trnsprt_oth,base_hh_sleep_plce___1,base_hh_sleep_plce___2,base_hh_sleep_plce___3,base_hh_sleep_plce___99,base_hh_plce_oth,base_hh_net_plce1,base_hh_net_plce2,base_hh_net_plce3,base_hh_net_plce4,encuesta_basal_household_complete
2,2024-11-06,01,461,2,99,Esteras,3,,1,,1,1,,2,,1,2,10,,1,0,,1,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
2,2024-11-06,01,460,3,2,,3,,3,,2,99,"Pozo artesiano",2,,2,2,6,,0,3,2,1,1,3,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
9,2024-11-06,01,227,3,1,,3,,3,,2,2,,2,,2,2,5,,2,0,,1,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-11-06,01,519,3,1,,3,,3,,3,2,,2,,2,1,,,0,3,3,1,1,3,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
4,2024-11-06,01,226,3,2,,3,,3,,1,2,,2,,2,2,8,,0,2,1,1,1,3,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
4,2024-11-06,01,224,3,1,,3,,3,,3,2,,2,,2,2,5,,4,0,,1,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
7,2024-11-06,01,230,3,2,,3,,3,,4,2,,2,,2,1,,,5,0,,1,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
7,2024-11-06,01,221,3,1,,3,,3,,2,2,,2,,1,2,15,,3,2,1,1,2,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
10,2024-11-06,01,518,3,2,,3,,3,,3,2,,2,,2,2,16,,0,3,1,1,1,1,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
10,2024-11-06,01,522,3,2,,3,,3,,3,2,,2,,1,2,7,,0,2,1,1,1,1,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
5,2024-11-06,01,509,3,2,,3,,3,,3,2,,2,,1,2,21,,0,3,2,1,1,2,1,4,2,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
5,2024-11-06,01,510,3,1,,3,,3,,1,5,,2,,1,2,2,,1,1,1,1,1,1,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
6,2024-11-07,01,231,3,99,Madera,3,,3,,2,2,,2,,1,2,21,,0,3,1,1,1,1,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-11-07,01,266,3,99,Maderq,3,,3,,1,2,,2,,1,2,10,,0,2,1,1,1,1,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-11-07,01,265,3,1,,3,,3,,2,2,,2,,1,2,4,,0,3,1,1,1,1,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-11-07,01,523,3,1,,3,,3,,2,2,,2,,2,2,7,,0,3,3,1,1,3,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
9,2024-11-07,01,538,3,2,,3,,1,,1,2,,2,,2,3,,2,0,1,98,1,1,98,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,0
2,2024-11-07,01,528,3,1,,3,,3,,2,99,"Pozo artesiano",2,,1,1,,,0,1,1,1,1,3,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
2,2024-11-07,01,264,3,1,,3,,3,,2,99,"Pozo artesiano",2,,1,2,8,,0,2,1,1,1,3,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
2,2024-11-07,01,473,2,2,,3,,3,,2,99,"De la casa de su mamá",2,,1,1,,,1,3,1,1,2,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-11-07,01,499,2,2,,3,,3,,2,99,"Pozo artesiano",2,,1,1,,,0,2,1,1,1,3,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
4,2024-11-07,01,527,3,1,,3,,3,,3,2,,2,,2,2,15,,0,2,2,1,1,2,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
4,2024-11-07,01,530,3,1,,3,,3,,3,2,,2,,2,2,13,,2,1,1,1,1,1,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
4,2024-11-07,01,533,3,2,,3,,1,,2,2,,2,,2,2,4,,0,2,1,1,1,2,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-11-07,01,536,3,2,,3,,1,,2,2,,1,,2,2,2,,1,1,1,1,1,2,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,0
5,2024-11-07,01,241,3,1,,3,,3,,4,2,,2,,1,2,21,,2,2,1,1,1,1,1,5,2,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
5,2024-11-07,01,205,3,2,,3,,2,,3,2,,2,,1,2,21,,5,4,1,1,1,1,1,3,2,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
10,2024-11-07,01,243,3,2,,3,,3,,2,2,,2,,2,1,,,0,3,1,1,1,1,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
10,2024-11-07,01,244,3,1,,3,,3,,2,2,,2,,2,1,,,0,2,1,1,1,1,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
10,2024-11-07,01,280,3,2,,3,,1,,2,2,,1,,2,2,3,,0,2,1,1,1,1,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
10,2024-11-07,01,279,3,2,,3,,3,,1,2,,1,,2,2,10,,0,1,1,1,1,1,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
10,2024-11-07,01,245,3,2,,3,,99,Cemento,5,2,,2,,2,1,,,0,4,1,1,1,1,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,0
7,2024-11-07,01,263,3,2,,3,,3,,1,2,,2,,1,1,,,0,3,1,1,1,1,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,0
8,2024-11-07,01,259,2,2,,3,,3,,1,2,,2,,2,2,3,,0,1,98,1,1,3,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
8,2024-11-07,01,258,2,2,,3,,2,,1,2,,2,,2,2,21,,0,3,98,1,1,98,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
8,2024-11-07,01,537,2,2,,3,,3,,2,2,,2,,2,2,1,,0,1,1,1,1,2,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
8,2024-11-08,01,547,3,2,,3,,3,,1,2,,2,,2,1,,,0,2,1,1,1,3,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
8,2024-11-08,01,548,3,2,,3,,3,,1,2,,2,,2,1,,,1,0,,1,,,1,15,2,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
8,2024-11-08,01,543,3,2,,3,,3,,4,2,,2,,2,1,,,0,4,1,1,1,1,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
10,2024-11-08,01,552,3,2,,3,,3,,1,2,,2,,2,2,10,,0,1,1,1,1,1,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
10,2024-11-08,01,555,3,2,,3,,3,,2,2,,1,,98,1,,,0,3,1,1,1,1,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
10,2024-11-08,01,568,3,2,,3,,1,,4,2,,2,,2,2,11,,0,5,1,1,1,1,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
2,2024-11-08,01,214,3,99,"Fibro cemento",3,,3,,2,99,"Pozo artesiano",2,,1,1,,,1,2,1,1,2,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-11-08,01,145,3,99,Tripley,3,,1,,4,1,,1,,2,2,3,,0,4,1,1,1,3,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-11-08,01,500,3,2,,3,,1,,2,2,,2,,2,1,,,0,4,1,1,1,2,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
4,2024-11-08,01,306,3,2,,3,,4,,2,2,,2,,2,2,2,,0,1,2,2,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
4,2024-11-08,01,315,3,2,,3,,3,,2,,,1,,2,2,2,,0,1,2,1,1,2,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
6,2024-11-08,01,285,2,2,,4,,2,,1,2,,2,,2,2,21,,0,1,1,1,1,1,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
6,2024-11-08,01,248,3,1,,3,,3,,3,2,,2,,1,2,21,,1,0,,1,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
6,2024-11-08,01,312,2,99,Esteras,3,,1,,1,2,,1,,2,2,3,,0,3,1,1,1,1,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,0
5,2024-11-08,01,702,3,2,,3,,3,,3,2,,2,,1,2,21,,0,3,1,1,1,1,1,4,2,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
5,2024-11-08,01,561,3,2,,3,,1,,2,2,,2,,1,2,12,,7,0,,1,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
9,2024-11-08,01,549,3,1,,3,,4,,1,2,,2,,1,2,1,,0,1,98,1,1,2,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
9,2024-11-08,01,544,3,2,,3,,1,,2,2,,2,,1,1,,,0,2,1,1,1,3,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
9,2024-11-08,01,560,3,2,,3,,1,,4,2,,2,,1,2,2,,4,0,,1,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
7,2024-11-08,01,550,3,2,,3,,2,,1,2,,2,,2,2,2,,0,2,1,1,1,1,1,1,2,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,0
7,2024-11-08,01,534,3,99,Triplay,3,,1,,1,2,,1,,1,2,2,,0,3,1,1,1,1,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
7,2024-11-08,01,314,2,2,,3,,2,,1,2,,1,,2,3,,4,0,5,1,1,1,1,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
8,2024-11-09,01,290,2,2,,3,,3,,5,2,,2,,2,2,10,,0,4,98,1,1,98,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
8,2024-11-09,01,292,3,1,,3,,3,,1,2,,2,,2,2,21,,0,2,98,1,1,98,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
8,2024-11-09,01,329,2,1,,3,,3,,1,5,,1,,2,2,21,,0,4,98,1,1,98,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
10,2024-11-09,01,559,2,2,,3,,3,,3,2,,1,,2,1,,,0,2,1,1,1,1,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
10,2024-11-09,01,328,3,2,,3,,1,,1,2,,1,,2,2,18,,0,1,1,1,1,1,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
4,2024-11-09,01,187,3,1,,3,,99,"Cemento completo",3,2,,2,,2,2,20,,0,5,1,1,1,2,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
