Community Code,Household code,Individual code,Enrollment date
22,121,22090,10/14/24
22,850,22091,10/14/24
22,851,22092,10/14/24
22,851,22093,10/14/24
23,117,23051,2/28/25
23,118,23052,2/28/25
23,118,23053,2/28/25
23,118,23054,2/28/25
23,108,23055,2/28/25
23,108,23056,2/28/25
23,109,23057,2/28/25
23,109,23058,2/28/25
23,109,23059,2/28/25
23,106,23060,3/1/25
23,106,23061,3/1/25
23,106,23062,3/1/25
23,451,23063,3/1/25
23,451,23064,3/1/25
23,115,23001,2/28/25
23,115,23002,2/28/25
23,115,23003,2/28/25
23,115,23004,2/28/25
23,114,23005,2/28/25
23,114,23006,2/28/25
23,105,23007,2/28/25
23,105,23008,2/28/25
23,105,23009,2/28/25
23,104,23010,2/28/25
23,104,23011,2/28/25
23,104,23012,2/28/25
23,104,23013,2/28/25
23,103,23014,3/1/25
23,103,23015,3/1/25
23,103,23016,3/1/25
23,103,23017,3/1/25
23,103,23019,3/1/25
23,111,23020,3/1/25
23,101,23021,3/1/25
24,111,24068,12/16/24
24,111,24069,12/16/24
24,110,24070,12/16/24
24,110,24071,12/16/24
24,110,24072,12/16/24
24,110,24073,12/16/24
24,110,24074,12/16/24
24,116,24075,12/16/24
24,116,24076,12/16/24
24,116,24077,12/16/24
24,117,24020,12/16/24
24,117,24021,12/16/24
24,117,24022,12/16/24
24,117,24023,12/16/24
24,117,24024,12/16/24
24,107,24084,12/16/24
24,107,24085,12/16/24
24,126,24086,12/16/24
24,126,24087,12/16/24
24,450,24036,12/16/24
24,450,24037,12/16/24
24,450,24038,12/16/24
24,450,24039,12/16/24
24,106,24040,12/16/24
24,106,24041,12/16/24
24,106,24042,12/16/24
24,104,24001,12/16/24
24,113,24002,12/16/24
24,113,24003,12/16/24
24,113,24004,12/16/24
24,113,24005,12/16/24
24,101,24052,12/16/24
25,105,25067,3/1/25
25,105,25068,3/1/25
25,109,25069,3/1/25
25,109,25070,3/1/25
25,109,25071,3/1/25
25,109,25072,3/1/25
25,118,25034,2/28/25
25,118,25035,2/28/25
25,119,25036,2/28/25
25,107,25037,3/1/25
25,108,25038,3/1/25
25,108,25039,3/1/25
25,111,25040,3/1/25
25,111,25041,3/1/25
25,101,25042,3/1/25
25,101,25043,3/1/25
25,112,25001,3/1/25
25,113,25002,3/1/25
25,113,25003,3/1/25
25,114,25050,2/28/25
25,116,25051,2/28/25
25,116,25052,2/28/25
25,116,25053,2/28/25
25,116,25054,2/28/25
25,102,25055,3/1/25
25,102,25056,3/1/25
25,102,25057,3/1/25
25,102,25058,3/1/25
25,102,25059,3/1/25
25,102,25060,3/1/25
25,102,25061,3/1/25
26,450,26001,3/12/25
26,450,26002,3/12/25
26,450,26003,3/12/25
26,451,26004,3/12/25
26,106,26005,3/12/25
26,105,26006,3/12/25
26,108,26007,3/12/25
26,108,26008,3/12/25
26,112,26009,3/12/25
26,112,26010,3/12/25
26,452,26047,3/12/25
26,452,26048,3/12/25
26,452,26049,3/12/25
26,452,26050,3/12/25
26,452,26051,3/12/25
26,452,26052,3/12/25
26,107,26053,3/12/25
26,111,26054,3/12/25
26,101,26055,3/12/25
26,101,26056,3/12/25
26,453,26057,3/12/25
26,453,26058,3/12/25
27,120,27043,12/2/24
27,120,27044,12/2/24
27,115,27045,12/2/24
27,115,27046,12/2/24
27,115,27047,12/2/24
27,140,27048,12/2/24
27,140,27049,12/2/24
27,112,27001,12/2/24
27,112,27002,12/2/24
27,456,27003,12/2/24
27,103,27149,12/2/24
27,103,27150,12/2/24
27,103,27151,12/2/24
27,103,27152,12/2/24
27,103,27153,12/2/24
27,463,27154,12/2/24
27,459,27088,12/2/24
27,459,27089,12/2/24
27,451,27127,12/2/24
27,451,27128,12/2/24
27,453,27129,12/2/24
27,453,27032,12/3/24
27,450,27130,12/2/24
27,130,27131,12/2/24
27,106,27022,12/2/24
27,106,27023,12/2/24
27,116,27024,12/2/24
27,458,27025,12/2/24
27,458,27026,12/2/24
27,458,27027,12/2/24
27,458,27028,12/2/24
27,102,27106,12/2/24
27,102,27107,12/2/24
27,102,27108,12/2/24
27,109,27109,12/2/24
27,108,27110,12/2/24
27,108,27111,12/2/24
27,108,27112,12/2/24
27,108,27113,12/2/24
27,108,27114,12/2/24
27,136,27115,12/2/24
27,136,27116,12/2/24
27,128,27117,12/3/24
27,137,27118,12/3/24
27,123,27064,12/2/24
27,123,27065,12/2/24
27,131,27066,12/2/24
27,131,27067,12/2/24
27,131,27068,12/2/24
27,131,27069,12/2/24
27,131,27070,12/2/24
27,131,27071,12/2/24
27,105,27072,12/3/24
27,465,27155,12/3/24
27,468,27156,12/3/24
27,467,27157,12/3/24
27,467,27158,12/3/24
27,467,27159,12/3/24
27,467,27160,12/3/24
27,467,27161,12/3/24
27,114,27004,12/3/24
27,460,27005,12/3/24
27,132,27006,12/3/24
27,125,27050,12/3/24
27,127,27051,12/3/24
27,127,27052,12/3/24
27,127,27053,12/3/24
27,127,27054,12/3/24
27,127,27055,12/3/24
27,104,27029,12/3/24
27,104,27030,12/3/24
27,104,27033,12/3/24
27,104,27034,12/3/24
27,104,27035,12/3/24
27,452,27031,12/3/24
27,145,27132,12/3/24
27,145,27133,12/3/24
27,145,27134,12/3/24
27,145,27136,12/3/24
27,145,27137,12/3/24
27,145,27138,12/3/24
27,469,27135,12/3/24
28,112,28051,3/17/25
28,117,28052,3/17/25
28,117,28053,3/17/25
28,121,28054,3/17/25
28,121,28055,3/17/25
28,121,28056,3/17/25
28,121,28057,3/17/25
28,102,28058,3/17/25
28,102,28059,3/17/25
28,102,28060,3/17/25
28,118,28061,3/17/25
28,118,28062,3/17/25
28,114,28063,3/17/25
28,111,28001,3/17/25
28,201,28002,3/17/25
28,201,28003,3/17/25
28,201,28004,3/17/25
28,550,28005,3/17/25
28,452,28006,3/17/25
28,452,28011,3/17/25
28,122,28007,3/17/25
28,120,28008,3/17/25
28,119,28009,3/17/25
28,119,28010,3/17/25
28,110,28026,3/17/25
28,453,28027,3/17/25
28,108,28028,3/17/25
28,108,28036,3/17/25
28,108,28037,3/17/25
28,108,28038,3/17/25
28,200,28029,3/17/25
28,200,28030,3/17/25
28,200,28039,3/18/25
28,105,28031,3/17/25
28,105,28040,3/18/25
28,451,28032,3/17/25
28,451,28033,3/17/25
28,451,28034,3/17/25
28,451,28035,3/17/25
29,126,29037,12/12/24
29,126,29038,12/12/24
29,126,29039,12/12/24
29,130,29040,12/12/24
29,130,29042,12/12/24
29,130,29043,12/12/24
29,130,29044,12/12/24
29,130,29045,12/12/24
29,130,29046,12/12/24
29,139,29041,12/12/24
29,106,29001,12/12/24
29,106,29002,12/12/24
29,106,29003,12/12/24
29,106,29004,12/12/24
29,106,29005,12/12/24
29,450,29006,12/12/24
29,134,29007,12/12/24
29,460,29008,12/12/24
29,119,29055,12/12/24
29,457,29056,12/12/24
29,457,29057,12/12/24
29,123,29058,12/12/24
29,123,29060,12/12/24
29,125,29059,12/12/24
29,125,29061,12/12/24
29,125,29062,12/12/24
29,115,29019,12/12/24
29,115,29020,12/12/24
29,115,29021,12/12/24
29,115,29022,12/12/24
29,111,29023,12/12/24
29,111,29024,12/12/24
29,111,29025,12/12/24
29,111,29026,12/12/24
29,111,29027,12/12/24
29,111,29028,12/12/24
29,111,29029,12/12/24
29,111,29030,12/12/24
29,110,29125,12/12/24
29,110,29126,12/12/24
29,116,29127,12/12/24
29,116,29128,12/12/24
29,136,29129,12/12/24
29,136,29130,12/12/24
29,113,29108,12/12/24
29,113,29109,12/12/24
29,113,29110,12/12/24
29,113,29111,12/12/24
29,113,29116,12/12/24
29,456,29112,12/12/24
29,456,29115,12/12/24
29,456,29117,12/12/24
29,456,29118,12/12/24
29,456,29119,12/12/24
29,459,29113,12/12/24
29,459,29114,12/12/24
29,109,29090,12/12/24
29,454,29091,12/12/24
29,454,29092,12/12/24
29,454,29011,12/13/24
29,117,29093,12/12/24
29,117,29094,12/12/24
29,300,29073,12/12/24
29,102,29074,12/12/24
29,102,29075,12/12/24
29,124,29076,12/12/24
29,114,29077,12/12/24
29,114,29078,12/12/24
29,120,29063,12/13/24
29,120,29064,12/13/24
29,120,29065,12/13/24
29,133,29131,12/13/24
29,453,29009,12/13/24
29,453,29010,12/13/24
29,461,29012,12/13/24
31,111,31031,2/28/25
31,102,31032,2/28/25
31,550,31033,2/28/25
31,550,31034,2/28/25
31,104,31035,2/28/25
31,104,31036,2/28/25
31,104,31037,2/28/25
31,104,31038,2/28/25
31,104,31039,2/28/25
31,555,31040,3/1/25
31,555,31041,3/1/25
31,555,31042,3/1/25
31,555,31043,3/1/25
31,101,31001,2/28/25
31,107,31002,2/28/25
31,107,31003,2/28/25
31,107,31004,2/28/25
31,109,31005,2/28/25
31,109,31006,2/28/25
31,110,31007,2/28/25
31,112,31008,3/1/25
31,112,31009,3/1/25
31,115,31010,3/1/25
32,451,32040,2/28/25
32,451,32041,2/28/25
32,451,32042,2/28/25
32,451,32043,2/28/25
32,451,32044,2/28/25
32,451,32045,2/28/25
32,451,32046,2/28/25
32,451,32047,2/28/25
32,451,32048,2/28/25
32,101,32014,2/28/25
32,101,32015,2/28/25
32,101,32016,2/28/25
32,101,32017,2/28/25
32,106,32001,2/28/25
32,106,32002,2/28/25
32,106,32003,2/28/25
32,450,32027,2/28/25
